Combo,Weight,EV
KhTd9d5h,9.500731077496998E-17,-54000.00000000024
Kh9d6c5h,3.5140409367603374E-16,-53999.999999999956
AcKh9d5h,3.4059039005906924E-5,-54000.00000000042
KhJdTd5h,1.491157418059523E-16,-54000.00000000027
KhTd7c5h,8.91469720101157E-16,-54000.00000000027
AdKhJd5h,6.829276980604185E-17,-54000.00000000026
KhJd5h4c,1.125597617162891E-19,-54000.00000000029
AcKhJd5h,1.2971537645551113E-15,-53999.999999999585
KhQd5h2c,1.0295445656589908E-17,-53999.99999999998
KhQd5h3c,6.75892683412778E-17,-53999.99999999926
AcKhQd5h,2.608014346878165E-5,-53999.99999999981
KdKh5h3c,1.273702614438756E-16,-53999.999999999265
KcKdKh5h,1.2295786878741705E-7,-54000.000000000415
AcKdKh5h,0.9965591110913137,-54000.000000000044
AdKh5c5h,1.6356448818880944E-4,-53999.99999999997
AdKh9c5h,3.4059039005906924E-5,-54000.00000000042
AdKhJc5h,1.2971537645551113E-15,-53999.999999999585
AdKhQc5h,2.608014346878165E-5,-53999.99999999981
AdKcKh5h,0.9965591110913137,-54000.000000000044
Kh8c5h2c,6.550486167630382E-16,-54000.00000000045
KcKh5h2c,1.2296326844279566E-14,-54000.00000000034
AcKh5h2c,1.702519182974677E-15,-53999.999999999876
Kh5h4c3c,6.277246989069831E-16,-54000.000000000415
Kh8c5h3c,1.2686786570681791E-15,-53999.99999999935
KcKh5h3c,2.007765968187579E-15,-54000.00000000046
AcKh5h3c,2.229461353597443E-16,-53999.99999999941
Kh6c5c5h,2.4143493879708953E-16,-53999.999999999935
KhQc5c5h,1.8808646397373699E-16,-54000.00000000037
Kh8c6c5h,1.4740716143957586E-15,-54000.000000000226
KhQc7c5h,5.560818581823214E-17,-54000.00000000025
KhTc8c5h,1.643797672296009E-16,-53999.999999999796
KhTc9c5h,9.500731077496998E-17,-54000.00000000024
KhJcTc5h,1.491157418059523E-16,-54000.00000000027
AcKhJc5h,6.829276980604185E-17,-54000.00000000026
AdAh5h2d,2.5792859488463283E-16,-53999.999999999585
AcAh5h2d,3.3905399906187774E-18,-54000.00000000009
Ah7d5h3d,1.2506074881279975E-15,-53999.99999999944
AdAh5h3d,7.587417738012533E-16,-54000.00000000012
Ah6c5h3d,6.229760393625422E-17,-53999.999999999985
AhQc5h3d,5.980778789984101E-16,-54000.00000000089
AcAh5h3d,2.3999417889519396E-16,-54000.000000000284
Ah8d5h4d,4.243404435183451E-17,-53999.99999999984
AhJd5h4d,2.870751716922816E-15,-54000.00000000022
AhKd5h4d,2.478526166330027E-16,-54000.00000000005
Ah5c5h4d,5.4760785357059705E-15,-54000.00000000043
Ah5d5h4c,5.4760785357059705E-15,-54000.00000000043
AhTc5d5h,1.665272444840382E-17,-54000.000000000306
AcAh5d5h,1.637775632263767E-16,-54000.00000000009
Ah8d6d5h,4.308792318467154E-16,-53999.99999999976
Ah6d5h3c,6.229760393625422E-17,-53999.999999999985
AhTc6d5h,1.8436455812183588E-17,-53999.999999999614
AhTd8d5h,3.2622307325793863E-15,-53999.99999999984
AhJd8d5h,1.2027422653296811E-16,-54000.00000000025
AhTd9d5h,3.899039927622976E-17,-53999.99999999999
AcAh9d5h,2.3908201136485683E-16,-53999.999999999534
AhTd5c5h,1.665272444840382E-17,-54000.000000000306
AhTd6c5h,1.8436455812183588E-17,-53999.999999999614
AhQcJd5h,6.864610499562335E-17,-53999.99999999976
AcAhJd5h,2.2454046493673987E-16,-53999.999999999294
AhQd5h3c,5.980778789984101E-16,-54000.00000000089
AhQdJc5h,6.864610499562335E-17,-53999.99999999976
AhKcQd5h,2.6509172898065535E-16,-54000.00000000009
AdAhKd5h,2.542525593877239E-15,-54000.00000000029
AhKdQc5h,2.6509172898065535E-16,-54000.00000000009
AdAh5h2c,3.3905399906187774E-18,-54000.00000000009
AdAh5h3c,2.3999417889519396E-16,-54000.000000000284
AdAh5c5h,1.637775632263767E-16,-54000.00000000009
AdAh9c5h,2.3908201136485683E-16,-53999.999999999534
AdAhJc5h,2.2454046493673987E-16,-53999.999999999294
AcAdAh5h,2.7233085885946312E-15,-54000.00000000001
AcAh5h2c,2.5792859488463283E-16,-53999.999999999585
Ah7c5h3c,1.2506074881279975E-15,-53999.99999999944
AcAh5h3c,7.587417738012533E-16,-54000.00000000012
Ah8c5h4c,4.243404435183451E-17,-53999.99999999984
AhJc5h4c,2.870751716922816E-15,-54000.00000000022
AhKc5h4c,2.478526166330027E-16,-54000.00000000005
Ah8c6c5h,4.308792318467154E-16,-53999.99999999976
AhTc8c5h,3.2622307325793863E-15,-53999.99999999984
AhJc8c5h,1.2027422653296811E-16,-54000.00000000025
AhTc9c5h,3.899039927622976E-17,-53999.99999999999
AcAhKc5h,2.542525593877239E-15,-54000.00000000029
7d5h4d2d,6.408024517578932E-18,-54000.00000000063
5c5d5h2d,6.995082151218434E-16,-54000.00000000013
Tc5d5h2d,5.942416305928619E-19,-53999.9999999993
9d6d5h2d,2.0836376890002713E-16,-54000.00000000046
Jd6d5h2d,8.133074520240801E-16,-53999.999999999614
7d5h2c2d,1.2528489145131106E-17,-53999.9999999996
7d5h3c2d,6.503621046281089E-18,-53999.99999999976
Kd8d5h2d,6.830528979778955E-16,-53999.999999999935
8c8d5h2d,3.996521410523133E-17,-53999.99999999997
QdTd5h2d,2.305861713695409E-16,-53999.99999999976
KdTd5h2d,4.2574513818146775E-16,-54000.00000000018
Td9c5h2d,5.905652679959904E-16,-53999.99999999983
TcTd5h2d,1.7173653147492787E-16,-53999.99999999959
KcJd5h2d,1.4782099857913758E-16,-54000.000000000255
QcQd5h2d,8.208989977546055E-18,-54000.00000000046
AcKd5h2d,1.1133809073714543E-16,-54000.00000000024
Ad6c5h2d,8.153689833129098E-18,-53999.999999999534
AdTc5h2d,1.038968757768631E-16,-54000.00000000017
7c5h2c2d,1.2528489145131106E-17,-53999.9999999996
6c5h3c2d,1.1367564073879537E-17,-54000.0000000001
9c5h4c2d,5.674928244679072E-17,-54000.00000000103
Ac5h4c2d,1.7108059490336173E-16,-54000.0000000006
8c6c5h2d,1.984162661134506E-17,-54000.0000000003
Ac6c5h2d,1.2512576263497765E-16,-54000.00000000009
8c7c5h2d,9.954164197442532E-17,-53999.99999999946
KcTc5h2d,1.4471905736727426E-16,-54000.00000000026
AcQc5h2d,1.4251390722163907E-16,-53999.99999999979
Ad5h4d3d,2.427109642111267E-16,-53999.999999999694
6c5h4d3d,1.168260167104625E-16,-54000.0000000004
9d6d5h3d,9.130404392227433E-15,-53999.99999999974
Td6d5h3d,9.169492105698555E-17,-53999.99999999999
6d5h3d2c,1.1367564073879537E-17,-54000.0000000001
6d5h3c3d,9.240336429887534E-18,-53999.99999999946
6d5c5h3d,5.286070626968001E-16,-53999.999999999505
Qc6d5h3d,3.728805804210076E-18,-54000.000000000306
Td7d5h3d,5.3478698130274745E-15,-53999.99999999951
Jd7d5h3d,3.562294086735852E-15,-54000.00000000017
Kd7d5h3d,4.854809701504932E-16,-53999.99999999936
Qc7d5h3d,4.822128984896248E-18,-53999.999999999854
Ac7d5h3d,1.9923784385523606E-17,-54000.000000000495
Kd8d5h3d,6.343652096646955E-17,-53999.99999999953
Jc8d5h3d,8.54537755573914E-18,-53999.99999999969
9d5h4c3d,5.194688513827229E-18,-53999.99999999983
9d8c5h3d,3.254171953323992E-16,-54000.00000000048
KdTd5h3d,2.9726230373669004E-16,-54000.00000000053
Td6c5h3d,1.1752191942485244E-16,-54000.00000000038
TcTd5h3d,3.671782209064372E-17,-53999.999999999614
AcTd5h3d,5.602877859193614E-17,-53999.9999999997
KdJd5h3d,9.348631133773049E-17,-54000.00000000043
KcJd5h3d,3.8465629978039005E-16,-54000.00000000068
KdQd5h3d,2.2992221684003906E-16,-54000.00000000001
Qd9c5h3d,1.2969387535294195E-17,-53999.99999999984
AcQd5h3d,3.605325402809604E-17,-54000.000000000146
Ad5h3c3d,4.169920374321231E-17,-54000.00000000001
Ad8c5h3d,8.947549813442817E-17,-54000.000000000124
AdTc5h3d,3.4103255894107673E-16,-53999.99999999929
AdQc5h3d,1.7753216811304547E-17,-53999.999999999396
AdKc5h3d,2.6498821813155993E-19,-53999.99999999991
7c5h3d2c,6.503621046281089E-18,-53999.99999999976
6c5h3c3d,9.240336429887534E-18,-53999.99999999946
Ac5h3c3d,4.169920374321231E-17,-54000.00000000001
Tc5c5h3d,1.6155594302977854E-17,-53999.99999999947
8c6c5h3d,2.333559408631958E-16,-53999.999999999476
Kc6c5h3d,1.0107843823562552E-15,-54000.00000000076
Ac7c5h3d,3.620689296516953E-16,-54000.00000000032
KcTc5h3d,1.5257333322314176E-16,-54000.00000000001
KcQc5h3d,5.9478630794275165E-18,-53999.999999999374
5c5d5h4d,1.8327414212694906E-15,-54000.00000000051
9d6d5h4d,1.4000172540962862E-15,-53999.99999999967
6d5c5h4d,7.433663252535811E-16,-54000.000000000444
8c6d5h4d,5.057284376331553E-17,-53999.99999999903
Kc6d5h4d,5.061318280445565E-16,-54000.00000000003
9d7d5h4d,1.2394730477480954E-15,-53999.999999999745
Jd7d5h4d,8.27809869874327E-17,-53999.99999999965
7d5h4c4d,1.0991506800577693E-17,-54000.000000000015
Kc7d5h4d,5.632318645201817E-18,-53999.99999999981
Kd8d5h4d,2.155987836828024E-15,-54000.00000000023
Td9d5h4d,4.602411779137796E-16,-53999.99999999985
Kd9d5h4d,1.7453341607124155E-16,-53999.999999999454
9d5h4d2c,5.674928244679072E-17,-54000.00000000103
Tc9d5h4d,3.818441986256705E-17,-54000.000000000924
Qc9d5h4d,6.2808509159212775E-18,-53999.999999999214
AdTd5h4d,1.8825568862138507E-16,-54000.0000000007
Jd5h4c4d,1.3787753086234117E-17,-53999.999999999534
KcQd5h4d,6.419345871827637E-16,-53999.999999999476
Kd6c5h4d,1.6889906821473538E-17,-54000.00000000002
KdQc5h4d,8.358591144347285E-17,-54000.00000000012
AcKd5h4d,2.1861966378203498E-17,-53999.999999999876
Ad5h4d2c,1.7108059490336173E-16,-54000.0000000006
AdTc5h4d,4.942046095433865E-17,-53999.99999999902
9c5h4d3c,5.194688513827229E-18,-53999.99999999983
7c5h4c4d,1.0991506800577693E-17,-54000.000000000015
Jc5h4c4d,1.3787753086234117E-17,-53999.999999999534
Ac5c5h4d,5.4760785357059705E-15,-54000.00000000043
Kc9c5h4d,2.9670591662939596E-17,-53999.9999999986
KcTc5h4d,3.416396184506433E-17,-53999.999999999374
AcTc5h4d,1.511676805477093E-16,-53999.9999999998
9d7d5d5h,4.6836305204582326E-15,-54000.00000000028
Td7d5d5h,5.81626342459805E-17,-54000.00000000013
7d6c5d5h,5.980173588031514E-17,-53999.99999999933
9c7d5d5h,4.5282185421238344E-17,-54000.000000000786
9d8d5d5h,1.2458406646242853E-16,-54000.000000000255
8c8d5d5h,5.863290101238258E-18,-54000.00000000012
Td9d5d5h,2.8539184126729155E-15,-53999.99999999983
Ad9d5d5h,2.7339791569670288E-17,-54000.00000000025
9d7c5d5h,1.434345990651626E-16,-53999.99999999947
9c9d5d5h,3.0613315184173766E-16,-53999.99999999933
Jc9d5d5h,3.529021707117079E-16,-53999.99999999917
Td5d5h3c,1.6155594302977854E-17,-53999.99999999947
JcTd5d5h,2.415536142499211E-16,-54000.000000000284
AdJd5d5h,1.0752387787224755E-16,-54000.00000000006
Jd6c5d5h,1.391380144640919E-16,-54000.000000000015
Jd8c5d5h,1.38400766444127E-16,-53999.99999999894
AcJd5d5h,0.1121616291748504,-54000.00000000007
Qd6c5d5h,1.5587124515033833E-15,-54000.0000000011
QcQd5d5h,2.7239747946706985E-18,-54000.00000000014
AcQd5d5h,4.969119240995131E-5,-53999.999999999956
AcKd5d5h,1.6356448818880944E-4,-53999.99999999997
Ad5d5h4c,5.4760785357059705E-15,-54000.00000000043
AdTc5d5h,1.665272444840382E-17,-54000.000000000306
AcAd5d5h,1.637775632263767E-16,-54000.00000000009
5c5d5h2c,6.995082151218434E-16,-54000.00000000013
6c5d5h3c,5.286070626968001E-16,-53999.999999999505
5c5d5h4c,1.8327414212694906E-15,-54000.00000000051
6c5d5h4c,7.433663252535811E-16,-54000.000000000444
Jc6c5d5h,1.2718210399489091E-14,-54000.00000000016
Kc6c5d5h,5.595307941979405E-18,-54000.00000000006
8c7c5d5h,2.1022932144749053E-16,-53999.99999999986
Qc7c5d5h,9.576895476418493E-16,-53999.999999999876
Kc8c5d5h,2.556902746071721E-16,-53999.99999999964
Ac9c5d5h,1.7342940408949632E-15,-54000.00000000037
AcTc5d5h,1.3396265764237749E-15,-54000.00000000024
QcJc5d5h,1.2342745040690188E-16,-53999.999999999854
9d7d6d5h,1.9558566817220995E-15,-54000.00000000057
Kd7d6d5h,9.569659382014046E-15,-53999.999999999665
Tc7d6d5h,3.047777653195086E-17,-53999.99999999973
Td8d6d5h,3.721515533277478E-17,-54000.00000000045
Jd8d6d5h,2.0613811569958336E-15,-53999.99999999985
Ad8d6d5h,3.154296003767557E-17,-53999.99999999995
8d6d5h2c,1.984162661134506E-17,-54000.0000000003
8d6d5h3c,2.333559408631958E-16,-53999.999999999476
Qd9d6d5h,5.4653987061897864E-17,-53999.99999999962
9d7c6d5h,2.8719236738659514E-16,-53999.9999999997
Tc9d6d5h,1.163436505765008E-16,-54000.00000000116
Jd6d5c5h,1.2718210399489091E-14,-54000.00000000016
Qd8c6d5h,3.7804019650563723E-17,-53999.999999999556
QdTc6d5h,6.142625938076486E-16,-53999.99999999969
Kd6d5h3c,1.0107843823562552E-15,-54000.00000000076
Kd6d5c5h,5.595307941979405E-18,-54000.00000000006
Ad6d5h2c,1.2512576263497765E-16,-54000.00000000009
AdTc6d5h,4.534241542540433E-17,-53999.99999999978
Ac6d5h2c,8.153689833129098E-18,-53999.999999999534
6d5h4c3c,1.168260167104625E-16,-54000.0000000004
Tc6d5h3c,1.1752191942485244E-16,-54000.00000000038
Kc6d5h4c,1.6889906821473538E-17,-54000.00000000002
7c6d5c5h,5.980173588031514E-17,-53999.99999999933
Jc6d5c5h,1.391380144640919E-16,-54000.000000000015
Qc6d5c5h,1.5587124515033833E-15,-54000.0000000011
Tc8c6d5h,9.618160724723871E-17,-54000.00000000012
JcTc6d5h,1.8622462580673694E-17,-54000.00000000026
AcTc6d5h,1.1865717440097453E-17,-54000.00000000025
Kd8d7d5h,7.954717591216495E-16,-53999.99999999992
Ad8d7d5h,7.554256620035602E-16,-54000.00000000035
8d7d5h2c,9.954164197442532E-17,-53999.99999999946
8d7d5c5h,2.1022932144749053E-16,-53999.99999999986
9c9d7d5h,3.539465720570843E-19,-54000.000000000255
KdTd7d5h,3.7900390185539285E-17,-54000.000000000895
AdTd7d5h,6.180123621333656E-16,-53999.99999999946
TcTd7d5h,3.711246841231094E-17,-54000.00000000029
QcTd7d5h,2.2893888687375856E-15,-54000.000000000524
AcTd7d5h,1.6385853538006014E-15,-53999.999999999505
AdJd7d5h,2.89395406098584E-15,-53999.999999999716
Jd9c7d5h,2.6850898199467635E-16,-54000.000000000065
Qd7d5c5h,9.576895476418493E-16,-53999.999999999876
Qd7c7d5h,1.2255504878058517E-16,-53999.99999999913
Qd9c7d5h,3.8449022909663556E-16,-54000.00000000003
QdTc7d5h,1.238140194634546E-16,-54000.00000000015
Kd8c7d5h,4.875673607852911E-17,-54000.00000000001
KdTc7d5h,2.3524285633033427E-18,-54000.00000000033
Ad7d5h3c,3.620689296516953E-16,-54000.00000000032
9c7d5c5h,1.434345990651626E-16,-53999.99999999947
9c7d6c5h,2.8719236738659514E-16,-53999.9999999997
Qc7c7d5h,1.2255504878058517E-16,-53999.99999999913
Kc8c7d5h,4.2203536299488735E-16,-53999.9999999998
Tc9c7d5h,7.545412908781821E-17,-54000.00000000068
KcTc7d5h,3.6389113349487403E-16,-54000.000000000626
KcQc7d5h,5.538489159847148E-16,-54000.00000000027
Ad9d8d5h,5.493596980468769E-16,-53999.999999999956
9c9d8d5h,1.2314394168382767E-16,-54000.00000000013
KdTd8d5h,1.4018326892432174E-16,-53999.999999999476
Td8d6c5h,9.618160724723871E-17,-54000.00000000012
Qd8c8d5h,2.2962239508755467E-16,-54000.0
AdKd8d5h,5.534408506239808E-15,-53999.99999999973
Kd8d5c5h,2.556902746071721E-16,-53999.99999999964
Kd8d7c5h,4.2203536299488735E-16,-53999.9999999998
AdJc8d5h,1.2023566118660054E-15,-54000.000000001004
8c8d5h2c,3.996521410523133E-17,-53999.99999999997
9c8d5h3c,3.254171953323992E-16,-54000.00000000048
Ac8d5h3c,8.947549813442817E-17,-54000.000000000124
8d6c5h4c,5.057284376331553E-17,-53999.99999999903
8c8d5c5h,5.863290101238258E-18,-54000.00000000012
Jc8d5c5h,1.38400766444127E-16,-53999.99999999894
Qc8d6c5h,3.7804019650563723E-17,-53999.999999999556
Kc8d7c5h,4.875673607852911E-17,-54000.00000000001
Qc8c8d5h,2.2962239508755467E-16,-54000.0
AcKc8d5h,5.4049751508562005E-18,-53999.99999999965
QdTd9d5h,3.7475767699835174E-16,-53999.99999999998
Td9d7c5h,7.545412908781821E-17,-54000.00000000068
JcTd9d5h,2.516052971913388E-16,-54000.00000000095
KcTd9d5h,4.9630937494994027E-17,-54000.000000000735
Jd9c9d5h,1.83861123773768E-18,-54000.000000000175
JcJd9d5h,3.895129299640627E-18,-53999.999999999156
AcJd9d5h,3.261997094731507E-17,-53999.999999999636
AdQd9d5h,1.8657708577300448E-17,-54000.0000000002
AcQd9d5h,2.822075251404589E-16,-54000.00000000018
Kd9d5h4c,2.9670591662939596E-17,-53999.9999999986
Kd9c9d5h,7.7554482030603E-16,-54000.00000000062
AcKd9d5h,3.0450679017268175E-5,-54000.0000000006
Ad9d5c5h,1.7342940408949632E-15,-54000.00000000037
Ad9c9d5h,2.2813816583203243E-16,-53999.99999999995
Tc9d5h2c,5.905652679959904E-16,-53999.99999999983
Qc9d5h3c,1.2969387535294195E-17,-53999.99999999984
9d7c5c5h,4.5282185421238344E-17,-54000.000000000786
9c9d5c5h,3.0613315184173766E-16,-53999.99999999933
9c9d7c5h,3.539465720570843E-19,-54000.000000000255
Jc9d7c5h,2.6850898199467635E-16,-54000.000000000065
Qc9d7c5h,3.8449022909663556E-16,-54000.00000000003
9c9d8c5h,1.2314394168382767E-16,-54000.00000000013
Jc9c9d5h,1.83861123773768E-18,-54000.000000000175
Kc9c9d5h,7.7554482030603E-16,-54000.00000000062
Ac9c9d5h,2.2813816583203243E-16,-53999.99999999995
AcKc9d5h,8.996914372011448E-17,-53999.999999999825
KdJdTd5h,1.495475213668236E-15,-54000.00000000045
JdTd6c5h,1.8622462580673694E-17,-54000.00000000026
QcJdTd5h,2.990020333576003E-17,-53999.999999999636
AcQdTd5h,3.0225407598125287E-16,-54000.000000000306
KdTd5h2c,1.4471905736727426E-16,-54000.00000000026
KdTd5h3c,1.5257333322314176E-16,-54000.00000000001
KdTd5h4c,3.416396184506433E-17,-53999.999999999374
KdTd7c5h,3.6389113349487403E-16,-54000.000000000626
KdQcTd5h,1.6144600091753687E-17,-53999.99999999924
AdTd5h4c,1.511676805477093E-16,-53999.9999999998
AdTd5c5h,1.3396265764237749E-15,-54000.00000000024
AdTd6c5h,1.1865717440097453E-17,-54000.00000000025
Td5c5h2c,5.942416305928619E-19,-53999.9999999993
TcTd5h2c,1.7173653147492787E-16,-53999.99999999959
AcTd5h2c,1.038968757768631E-16,-54000.00000000017
TcTd5h3c,3.671782209064372E-17,-53999.999999999614
AcTd5h3c,3.4103255894107673E-16,-53999.99999999929
Td9c5h4c,3.818441986256705E-17,-54000.000000000924
AcTd5h4c,4.942046095433865E-17,-53999.99999999902
AcTd5c5h,1.665272444840382E-17,-54000.000000000306
Td7c6c5h,3.047777653195086E-17,-53999.99999999973
Td9c6c5h,1.163436505765008E-16,-54000.00000000116
QcTd6c5h,6.142625938076486E-16,-53999.99999999969
AcTd6c5h,4.534241542540433E-17,-53999.99999999978
TcTd7c5h,3.711246841231094E-17,-54000.00000000029
QcTd7c5h,1.238140194634546E-16,-54000.00000000015
KcTd7c5h,2.3524285633033427E-18,-54000.00000000033
QdJd5c5h,1.2342745040690188E-16,-53999.999999999854
KcKdJd5h,1.2790578695139583E-17,-53999.99999999968
AcKdJd5h,1.254207022696263E-6,-54000.00000000018
AdJcJd5h,4.017284610301538E-16,-53999.99999999953
Jd8c5h3c,8.54537755573914E-18,-53999.99999999969
Jd9c5c5h,3.529021707117079E-16,-53999.99999999917
JdTc5c5h,2.415536142499211E-16,-54000.000000000284
AcJd8c5h,1.2023566118660054E-15,-54000.000000001004
JdTc9c5h,2.516052971913388E-16,-54000.00000000095
JcJd9c5h,3.895129299640627E-18,-53999.999999999156
AcJcJd5h,4.017284610301538E-16,-53999.99999999953
KdQd5h3c,5.9478630794275165E-18,-53999.999999999374
KdQd7c5h,5.538489159847148E-16,-54000.00000000027
AcKdQd5h,1.7396006034559975E-5,-54000.00000000058
AdQd5h2c,1.4251390722163907E-16,-53999.99999999979
AcAdQd5h,4.031343326300306E-16,-53999.999999999534
QcQd5h2c,8.208989977546055E-18,-54000.00000000046
Qd6c5h3c,3.728805804210076E-18,-54000.000000000306
Qd7c5h3c,4.822128984896248E-18,-53999.999999999854
AcQd5h3c,1.7753216811304547E-17,-53999.999999999396
Qd9c5h4c,6.2808509159212775E-18,-53999.999999999214
KcQd5h4c,8.358591144347285E-17,-54000.00000000012
QcQd5c5h,2.7239747946706985E-18,-54000.00000000014
QdTc7c5h,2.2893888687375856E-15,-54000.000000000524
QdJcTc5h,2.990020333576003E-17,-53999.999999999636
KcQdTc5h,1.6144600091753687E-17,-53999.99999999924
AdKd8c5h,5.4049751508562005E-18,-53999.99999999965
AdKd9c5h,8.996914372011448E-17,-53999.999999999825
AdKcKd5h,2.7691171264896246E-16,-54000.000000000415
AcAdKd5h,2.0230188826994415E-16,-54000.0000000004
KdJc5h2c,1.4782099857913758E-16,-54000.000000000255
KdJc5h3c,3.8465629978039005E-16,-54000.00000000068
AcKd5h3c,2.6498821813155993E-19,-53999.99999999991
Kd6c5h4c,5.061318280445565E-16,-54000.00000000003
Kd7c5h4c,5.632318645201817E-18,-53999.99999999981
KdQc5h4c,6.419345871827637E-16,-53999.999999999476
KdTc9c5h,4.9630937494994027E-17,-54000.000000000735
KcKdJc5h,1.2790578695139583E-17,-53999.99999999968
AcKcKd5h,2.7691171264896246E-16,-54000.000000000415
AdKc5h2c,1.1133809073714543E-16,-54000.00000000024
Ad7c5h3c,1.9923784385523606E-17,-54000.000000000495
AdTc5h3c,5.602877859193614E-17,-53999.9999999997
AdQc5h3c,3.605325402809604E-17,-54000.000000000146
AdKc5h4c,2.1861966378203498E-17,-53999.999999999876
AdJc5c5h,0.1121616291748504,-54000.00000000007
AdQc5c5h,4.969119240995131E-5,-53999.999999999956
AdKc5c5h,1.6356448818880944E-4,-53999.99999999997
AcAd5c5h,1.637775632263767E-16,-54000.00000000009
AdTc7c5h,1.6385853538006014E-15,-53999.999999999505
AdJc9c5h,3.261997094731507E-17,-53999.999999999636
AdQc9c5h,2.822075251404589E-16,-54000.00000000018
AdKc9c5h,3.0450679017268175E-5,-54000.0000000006
AdQcTc5h,3.0225407598125287E-16,-54000.000000000306
AdKcJc5h,1.254207022696263E-6,-54000.00000000018
AdKcQc5h,1.7396006034559975E-5,-54000.00000000058
AcAdQc5h,4.031343326300306E-16,-53999.999999999534
AcAdKc5h,2.0230188826994415E-16,-54000.0000000004
7c5h4c2c,6.408024517578932E-18,-54000.00000000063
9c6c5h2c,2.0836376890002713E-16,-54000.00000000046
Jc6c5h2c,8.133074520240801E-16,-53999.999999999614
Kc8c5h2c,6.830528979778955E-16,-53999.999999999935
QcTc5h2c,2.305861713695409E-16,-53999.99999999976
KcTc5h2c,4.2574513818146775E-16,-54000.00000000018
Ac5h4c3c,2.427109642111267E-16,-53999.999999999694
9c6c5h3c,9.130404392227433E-15,-53999.99999999974
Tc6c5h3c,9.169492105698555E-17,-53999.99999999999
Tc7c5h3c,5.3478698130274745E-15,-53999.99999999951
Jc7c5h3c,3.562294086735852E-15,-54000.00000000017
Kc7c5h3c,4.854809701504932E-16,-53999.99999999936
Kc8c5h3c,6.343652096646955E-17,-53999.99999999953
KcTc5h3c,2.9726230373669004E-16,-54000.00000000053
KcJc5h3c,9.348631133773049E-17,-54000.00000000043
KcQc5h3c,2.2992221684003906E-16,-54000.00000000001
9c6c5h4c,1.4000172540962862E-15,-53999.99999999967
9c7c5h4c,1.2394730477480954E-15,-53999.999999999745
Jc7c5h4c,8.27809869874327E-17,-53999.99999999965
Kc8c5h4c,2.155987836828024E-15,-54000.00000000023
Tc9c5h4c,4.602411779137796E-16,-53999.99999999985
Kc9c5h4c,1.7453341607124155E-16,-53999.999999999454
AcTc5h4c,1.8825568862138507E-16,-54000.0000000007
9c7c5c5h,4.6836305204582326E-15,-54000.00000000028
Tc7c5c5h,5.81626342459805E-17,-54000.00000000013
9c8c5c5h,1.2458406646242853E-16,-54000.000000000255
Tc9c5c5h,2.8539184126729155E-15,-53999.99999999983
Ac9c5c5h,2.7339791569670288E-17,-54000.00000000025
AcJc5c5h,1.0752387787224755E-16,-54000.00000000006
9c7c6c5h,1.9558566817220995E-15,-54000.00000000057
Kc7c6c5h,9.569659382014046E-15,-53999.999999999665
Tc8c6c5h,3.721515533277478E-17,-54000.00000000045
Jc8c6c5h,2.0613811569958336E-15,-53999.99999999985
Ac8c6c5h,3.154296003767557E-17,-53999.99999999995
Qc9c6c5h,5.4653987061897864E-17,-53999.99999999962
Kc8c7c5h,7.954717591216495E-16,-53999.99999999992
Ac8c7c5h,7.554256620035602E-16,-54000.00000000035
KcTc7c5h,3.7900390185539285E-17,-54000.000000000895
AcTc7c5h,6.180123621333656E-16,-53999.99999999946
AcJc7c5h,2.89395406098584E-15,-53999.999999999716
Ac9c8c5h,5.493596980468769E-16,-53999.999999999956
KcTc8c5h,1.4018326892432174E-16,-53999.999999999476
AcKc8c5h,5.534408506239808E-15,-53999.99999999973
QcTc9c5h,3.7475767699835174E-16,-53999.99999999998
AcQc9c5h,1.8657708577300448E-17,-54000.0000000002
KcJcTc5h,1.495475213668236E-15,-54000.00000000045
Kh9h7h6h,1.834402795973152E-15,-53999.99999999975
9h7h6h2d,5.0671875022229405E-17,-54000.00000000026
9h7h6h5d,1.9558566817220995E-15,-54000.00000000057
9h7d7h6h,1.748981214106037E-15,-54000.00000000022
9d9h7h6h,1.4030970186030679E-16,-54000.00000000012
Ad9h7h6h,1.3086183227030659E-15,-54000.00000000049
9h7h6h2c,5.0671875022229405E-17,-54000.00000000026
9h7h6h5c,1.9558566817220995E-15,-54000.00000000057
9h7c7h6h,1.748981214106037E-15,-54000.00000000022
9c9h7h6h,1.4030970186030679E-16,-54000.00000000012
Ac9h7h6h,1.3086183227030659E-15,-54000.00000000049
Th8d7h6h,6.270328166705558E-16,-54000.00000000024
Th8c7h6h,6.270328166705558E-16,-54000.00000000024
Jh7h6h2d,8.169986106187168E-16,-54000.00000000028
JdJh7h6h,7.94717549518465E-16,-54000.00000000002
QdJh7h6h,8.115381795518136E-16,-54000.000000000015
Jh7h6h2c,8.169986106187168E-16,-54000.00000000028
JcJh7h6h,7.94717549518465E-16,-54000.00000000002
QcJh7h6h,8.115381795518136E-16,-54000.000000000015
Kh7h6h5d,9.569659382014046E-15,-53999.999999999665
Kh7d7h6h,2.4401209599320286E-16,-54000.0000000003
KhTd7h6h,1.9206962716956468E-16,-53999.99999999983
KhQd7h6h,2.5611257100787464E-16,-53999.999999999985
Kh7h6h5c,9.569659382014046E-15,-53999.999999999665
Kh7c7h6h,2.4401209599320286E-16,-54000.0000000003
KhTc7h6h,1.9206962716956468E-16,-53999.99999999983
KhQc7h6h,2.5611257100787464E-16,-53999.999999999985
